NOMOR PRODUK,CODE,JENIS,NAMA,SATUAN,HARGA,VENDOR,STATUS,NOTE
1561,MAT-CSV-01561,,BOLT NUT M14x50 PUTIH,PCS,2590,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1562,MAT-CSV-01562,,ROOFING 12X75,BOX,152500,,ACTIVE,INSERTED
1563,MAT-CSV-01563,,OKSIGEN,TABUNG,75000,IWAN ARGON,ACTIVE,INSERTED
1564,MAT-CSV-01564,,SILICON HITAM/GREY,PCS,26000,MUTIARA INDAH,ACTIVE,INSERTED
1565,MAT-CSV-01565,,SEALANT GUN,PCS,30000,,ACTIVE,INSERTED
1566,MAT-CSV-01566,,CUT OF MAKTEC,UNIT,2475000,,ACTIVE,INSERTED
1567,MAT-CSV-01567,,THINNER ND,JERGEN,310000,,ACTIVE,INSERTED
1568,MAT-CSV-01568,,CARBON BRUSH,PCS,25000,,ACTIVE,INSERTED
1569,MAT-CSV-01569,,EGOJI CAPSUL STR,LEM,35000,,ACTIVE,INSERTED
1570,MAT-CSV-01570,,ROHTO EYEFLUSH 150,BTL,36000,,ACTIVE,INSERTED
1571,MAT-CSV-01571,,CENFRESH ED 5ML,5ML,46500,,ACTIVE,INSERTED
1572,MAT-CSV-01572,,SIKU 60x60x6,BATANG,399600,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1573,MAT-CSV-01573,,CNP 150x3.2x6000,BATANG,510600,,ACTIVE,INSERTED
1574,MAT-CSV-01574,,BESI 10 POLOS,BATANG,77700,,ACTIVE,INSERTED
1575,MAT-CSV-01575,,"PIPA CS HITAM 1"" 2,5 x 6000",BATANG,183150,,ACTIVE,INSERTED
1576,MAT-CSV-01576,,BOLT NUT M14x50 PUTIH,PCS,2590,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1577,MAT-CSV-01577,,ROOFING 12X75,BOX,152500,,ACTIVE,INSERTED
1578,MAT-CSV-01578,,AS DRAT PUTIH M10,BTG,15000,,ACTIVE,INSERTED
1579,MAT-CSV-01579,,MUR PUTIH M10,PCS,485,,ACTIVE,INSERTED
1580,MAT-CSV-01580,,UNP 50x38x5mm,BATANG,233100,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1581,MAT-CSV-01581,,SIKU 40x40x4mm,BATANG,188700,,ACTIVE,INSERTED
1582,MAT-CSV-01582,,SEIV FINISH BLUE 480,PAIL,1260000,DUNIA BARU,ACTIVE,INSERTED
1583,MAT-CSV-01583,,SEIV PRIMER GREY 6610,PAIL,985000,,ACTIVE,INSERTED
1584,MAT-CSV-01584,,THINNER ND SUPER,JRG,380000,,ACTIVE,INSERTED
1585,MAT-CSV-01585,,BOLT NUT M14x50 PUTIH,PCS,2590,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1586,MAT-CSV-01586,,ROOFING 12X75,BOX,152500,,ACTIVE,INSERTED
1587,MAT-CSV-01587,,AS DRAT PUTIH M10,BTG,15000,,ACTIVE,INSERTED
1588,MAT-CSV-01588,,MUR PUTIH M10,PCS,485,,ACTIVE,INSERTED
1589,MAT-CSV-01589,,STOP KONTAK BROCO 4L,PCS,42000,JAYA MAKMUR ELECTRIC,ACTIVE,INSERTED
1590,MAT-CSV-01590,,STEKER BROCO,PCS,24000,,ACTIVE,INSERTED
1591,MAT-CSV-01591,,SPRAY GUN MEIJI T. BAWAH,SET,285000,KARYA WARGI,ACTIVE,INSERTED
1592,MAT-CSV-01592,,COUPLER SF20,SET,48000,,ACTIVE,INSERTED
1593,MAT-CSV-01593,,COUPLER PF20,PCS,12000,,ACTIVE,INSERTED
1594,MAT-CSV-01594,,RECOIL HOSE 5X8 12M YELLOW TEKIRO,ROLL,150000,,ACTIVE,INSERTED
1595,MAT-CSV-01595,,"GALVALUME,ABU MAJA TCT 1020x0,40",Lembar,95000,PT MAJAMAKMUR SUKSES MANDIRI,ACTIVE,INSERTED
1596,MAT-CSV-01596,,TYPE : MAJADECK,Pcs,0,,ACTIVE,INSERTED
1597,MAT-CSV-01597,,ROOFING 12X75,BOX,152500,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1598,MAT-CSV-01598,,ROOFING 12X25,BOX,118000,,ACTIVE,INSERTED
1599,MAT-CSV-01599,,AS DRAT FULL DRAT M10 GALVANIS,BATANG,17500,,ACTIVE,INSERTED
1600,MAT-CSV-01600,,NUT M10 GALVANIS,PCS,490,,ACTIVE,INSERTED
1601,MAT-CSV-01601,,BOLT NUT M10x50 GALVANIS,PCS,1625,,ACTIVE,INSERTED
1602,MAT-CSV-01602,,PLAT BORDESH 4x8x3mm,LEMBAR,1576200,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1603,MAT-CSV-01603,,SIKU 50x50x6mtr,BATANG,255300,,ACTIVE,INSERTED
1604,MAT-CSV-01604,,SIKU 60x60x6mtr,BATANG,399600,,ACTIVE,INSERTED
1605,MAT-CSV-01605,,UNP 150x50x6mtr,BATANG,1476300,,ACTIVE,INSERTED
1606,MAT-CSV-01606,,"PIPA 1�"" x 2,4mm/2,6mm",BATANG,199800,,ACTIVE,INSERTED
1607,MAT-CSV-01607,,"PIPA 1"" x 2,4mm/2,6mm",BATANG,183150,,ACTIVE,INSERTED
1608,MAT-CSV-01608,,PLAT STRIP 100x6,BATANG,377400,,ACTIVE,INSERTED
1609,MAT-CSV-01609,,"CNP 150x3,2x6mtr",BATANG,510600,,ACTIVE,INSERTED
1610,MAT-CSV-01610,,PLAT BORDESH 4x8x4mm,LEMBAR,2075700,,ACTIVE,INSERTED
1611,MAT-CSV-01611,,ROOFING 12X75,BOX,152500,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1612,MAT-CSV-01612,,ROOFING 12X25,BOX,118000,,ACTIVE,INSERTED
1613,MAT-CSV-01613,,SEIV FINISH BLUE 480,PAIL,1290000,DUNIA BARU,ACTIVE,INSERTED
1614,MAT-CSV-01614,,BARICADE H/K,ROLL,50000,,ACTIVE,INSERTED
1615,MAT-CSV-01615,,"KUAS 2"" ETERNA",PCS,11000,,ACTIVE,INSERTED
1616,MAT-CSV-01616,,SEALENT PUTIH,PCS,26000,,ACTIVE,INSERTED
1617,MAT-CSV-01617,,"REFIL ROLL PINEHILL 4""",PACK,50000,,ACTIVE,INSERTED
1618,MAT-CSV-01618,,KAPAS PEMBALUT LUKA 250gr,ROLL,18038,APOTIK KIMIA FARMA PCI,ACTIVE,INSERTED
1619,MAT-CSV-01619,,KASA HYDROFIL STERIL 16x16,PACK,14222,,ACTIVE,INSERTED
1620,MAT-CSV-01620,,MEDIKA ALKOHOL 70%,BOTOL,5235,,ACTIVE,INSERTED
1621,MAT-CSV-01621,,BETADINE SOLUTION 60ml,BOTOL,51025,,ACTIVE,INSERTED
1622,MAT-CSV-01622,,NEXCARE MICROPORE 1x10,ROLL,28637,,ACTIVE,INSERTED
1623,MAT-CSV-01623,,"HANSAPLAST ROLL 2,5x4,5 HOSPITA",ROLL,23984,,ACTIVE,INSERTED
1624,MAT-CSV-01624,,BODREX MIGRA,PACK,9975,,ACTIVE,INSERTED
1625,MAT-CSV-01625,,DIAPET,PACK,5747,,ACTIVE,INSERTED
1626,MAT-CSV-01626,,BONDREX,PACK,8076,,ACTIVE,INSERTED
1627,MAT-CSV-01627,,"CNP 150x3,2x6mtr",BATANG,516150,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1628,MAT-CSV-01628,,"GALVALUME,ABU MAJA TCT 1020x0,40",Lembar,95000,PT MAJAMAKMUR SUKSES MANDIRI,ACTIVE,INSERTED
1629,MAT-CSV-01629,,TYPE : MAJADECK,Pcs,0,,ACTIVE,INSERTED
1630,MAT-CSV-01630,,CLAMP SCAFOLDING HIDUP,PCS,12000,SUMBER BUANA MANDIRI,ACTIVE,INSERTED
1631,MAT-CSV-01631,,CLAMP SCAFOLDING MATI,PCS,12000,,ACTIVE,INSERTED
1632,MAT-CSV-01632,,CLAMP BEAM MATI,PCS,37000,,ACTIVE,INSERTED
1633,MAT-CSV-01633,,CLAMP BEAM HIDUP,PCS,37000,,ACTIVE,INSERTED
1634,MAT-CSV-01634,,HOLO BESI 40x20x1.2mm,BATANG,92000,MAHES JAYA STEEL,ACTIVE,INSERTED
1635,MAT-CSV-01635,,POT KEMBANG,PCS,14500,MAHES JAYA STEEL,ACTIVE,INSERTED
1636,MAT-CSV-01636,,"HOLO 50x50x2,3mm",BATANG,294150,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1637,MAT-CSV-01637,,"HOLO 40x20x2,3mm",BATANG,138750,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1638,MAT-CSV-01638,,"PLAT BORDESH 3MM (2,7MM FULL)",LEMBAR,1729500,MEGA BAJA SERANG,ACTIVE,INSERTED
1639,MAT-CSV-01639,,HOLO BESI 40x20x1.2mm,BATANG,92000,MAHES JAYA STEEL,ACTIVE,INSERTED
1640,MAT-CSV-01640,,POT KEMBANG,PCS,14500,MAHES JAYA STEEL,ACTIVE,INSERTED
1641,MAT-CSV-01641,,UNP 80X45X6M,BATANG,370000,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1642,MAT-CSV-01642,,"PIPA PVC RUCIKA 6"" AW PUTIH",BATANG,825000,MUTIARA INDAH,ACTIVE,INSERTED
1643,MAT-CSV-01643,,UNP 80x45x6m,BATANG,380000,MUTIARA INDAH,ACTIVE,INSERTED
1644,MAT-CSV-01644,,SEMEN JAKARTA,SAK,48000,MUTIARA INDAH,ACTIVE,INSERTED
1645,MAT-CSV-01645,,BATA MERAH,PCS,550,MUTIARA INDAH,ACTIVE,INSERTED
1646,MAT-CSV-01646,,UNP 80X45X6M,BATANG,370000,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1647,MAT-CSV-01647,,PALU BODAM 1kg,PCS,85000,TOKO BERKAT II,ACTIVE,INSERTED
1648,MAT-CSV-01648,,SELANG TIMBANG TUKANG,M,5000,TOKO BERKAT II,ACTIVE,INSERTED
1649,MAT-CSV-01649,,SENDOK SEMEN,PCS,15000,TOKO BERKAT II,ACTIVE,INSERTED
1650,MAT-CSV-01650,,BENANG TUKANG,ROLL,5000,TOKO BERKAT II,ACTIVE,INSERTED
1651,MAT-CSV-01651,,WATERPAS TJAPMATA 50cm,PCS,95000,TOKO BERKAT II,ACTIVE,INSERTED
1652,MAT-CSV-01652,,KAWAT BENDRAT,KG,20000,TOKO BERKAT II,ACTIVE,INSERTED
1653,MAT-CSV-01653,,HEBEL 10cm,M3,575000,TOKO BERKAT II,ACTIVE,INSERTED
1654,MAT-CSV-01654,,PASIR,MOBIL,300000,TOKO BERKAT II,ACTIVE,INSERTED
1655,MAT-CSV-01655,,SEMEN GERSIK,SAK,60000,TOKO BERKAT II,ACTIVE,INSERTED
1656,MAT-CSV-01656,,BESI 10,BATANG,77000,TOKO BERKAT II,ACTIVE,INSERTED
1657,MAT-CSV-01657,,BESI 6,BATANG,45000,TOKO BERKAT II,ACTIVE,INSERTED
1658,MAT-CSV-01658,,TRIPLEK 8mm,LEMBAR,100000,TOKO BERKAT II,ACTIVE,INSERTED
1659,MAT-CSV-01659,,KASO 4X6,BATANG,20000,TOKO BERKAT II,ACTIVE,INSERTED
1660,MAT-CSV-01660,,"HOLO PLAFON 4X2 0,25mm",BATANG,17000,INDOMEGA,ACTIVE,INSERTED
1661,MAT-CSV-01661,,PLAFON PVC PUTIH POLOS 6000x200,LEMBAR,66000,INDOMEGA,ACTIVE,INSERTED
1662,MAT-CSV-01662,,PLAFON PVC PUTIH POLOS 4000x200,LEMBAR,44000,INDOMEGA,ACTIVE,INSERTED
1663,MAT-CSV-01663,,SIKU LUAR PVC PUTIH POLOS,BATANG,46000,INDOMEGA,ACTIVE,INSERTED
1664,MAT-CSV-01664,,LIST SAMBUNG PVC PUTIH POLOS,BATANG,28000,INDOMEGA,ACTIVE,INSERTED
1665,MAT-CSV-01665,,WF 150x75x6000,BATANG,1221000,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1666,MAT-CSV-01666,,PLAT CS HITAM 4'x8'x10mm,LEMBAR,3163500,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1667,MAT-CSV-01667,,UNP 100x50x6000,BATANG,499500,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1668,MAT-CSV-01668,,WF 150x75x6000,BATANG,1221000,PT KARYA BENTENG BARU SEMESTA,ACTIVE,INSERTED
1669,MAT-CSV-01669,,KANSAI PRIMER ZINCROMATE DARK GREY,PAIL,1790000,DUNIA BARU,ACTIVE,INSERTED
1670,MAT-CSV-01670,,KANSAI FINISH BLACK DOFF,PAIL,1680000,DUNIA BARU,ACTIVE,INSERTED
1671,MAT-CSV-01671,,THINNER KW 1,JRG,380000,DUNIA BARU,ACTIVE,INSERTED
1672,MAT-CSV-01672,,ISI ROLL 4 INCH,BOX,65000,DUNIA BARU,ACTIVE,INSERTED
1673,MAT-CSV-01673,,BOLT NUT M16X40,PCS,3050,PANJI RIMBA TEKNIK,ACTIVE,INSERTED
1674,MAT-CSV-01674,,INVOICE BULAN NOVEMBER 2023,Lembar,8730500,NIRFAN RENTAL TEKNIK,ACTIVE,INSERTED
1675,MAT-CSV-01675,,POLYNET SAFETY JARING PROYEK,ROLL,552000,POLYNET KF,ACTIVE,INSERTED
1676,MAT-CSV-01676,,GRC 10MM,LEMBAR,215000,MUTIARA INDAH,ACTIVE,INSERTED
1677,MAT-CSV-01677,,"CNP 0,75",BATANG,90000,MUTIARA INDAH,ACTIVE,INSERTED
1678,MAT-CSV-01678,,SKRUP GRC,BOX,220000,MUTIARA INDAH,ACTIVE,INSERTED
1679,MAT-CSV-01679,,COMPOUND,SAK,65000,MUTIARA INDAH,ACTIVE,INSERTED
1680,MAT-CSV-01680,,PAKU BETON 5,KG,45000,MUTIARA INDAH,ACTIVE,INSERTED
1681,MAT-CSV-01681,,PAKU BETON 7,KG,45000,MUTIARA INDAH,ACTIVE,INSERTED
