BOM_ID,BOM_Code,BOM_Description,BOM_Qty,BOM_Unit,BOM_Version,BOM_Status,BOM_Process,BOM_Line,BOM_Remark,Comp_No,Comp_ItemCode,Comp_Description,Comp_Unit,Comp_Qty,Comp_UseTolerance,Comp_PctTolerance,Comp_ToleranceValue,Comp_Remark
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",7,"32773010000","ML-3 Oxamyl","Kg","4739","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",8,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",9,"33173000007","Label sticker Oxamyl Technical @ 50 kg (untuk Dupont  US)","PCS","40","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",10,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",11,"33173000018","Drum Fiber @ 50 Kg UN Packing Group 1 (Tutup Metal Lid)","Pcs","40","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",12,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",13,"33173000802","Label sticker Hazzardous Material Oxamyl duPont US @ 50 Kg & Generic @ 25 Kg","Pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",14,"33173000803","Label importir Almandine Oxamyl Tech.","Pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",15,"33173000804","Label importir Club M5 Oxamyl Tech.","Pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",16,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg  (toxic & marine pollutant) Uk A4","Pcs","80","Yes","20","0",
4859,"31173020000","Oxamyl Technical","2,000","Kg",20,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 4 reactor A (Production test Pengurangan NaCl )",17,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","20","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",1,"32101000001","Sodium Cyanate  ( NaOCN )","Kgs","1014.86","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",2,"32134000009","Dimethyl Sulfate","Kgs","925","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",3,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",4,"32173010000","Oxamyl Oxime Min 95 %","Kg","1610","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",5,"32173030000","Sodium Chloride (NaCl) Min 97 % (Garam Tambang)","Kg","166.8","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",6,"32201010008","Raw Water","Kgs","250","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",7,"32773010000","ML-3 Oxamyl","Kg","5072","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",8,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",9,"33173000007","Label sticker Oxamyl Technical @ 50 kg (untuk Dupont  US)","PCS","40","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",10,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",11,"33173000018","Drum Fiber @ 50 Kg UN Packing Group 1 (Tutup Metal Lid)","Pcs","40","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",12,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",13,"33173000802","Label sticker Hazzardous Material Oxamyl duPont US @ 50 Kg & Generic @ 25 Kg","Pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",14,"33173000803","Label importir Almandine Oxamyl Tech.","Pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",15,"33173000804","Label importir Club M5 Oxamyl Tech.","Pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",16,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg  (toxic & marine pollutant) Uk A4","Pcs","80","Yes","20","0",
4860,"31173020000","Oxamyl Technical","2,000","Kg",21,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Siklus 5 reactor B (Production test Pengurangan NaCl )",17,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","20","Yes","20","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",1,"32101000001","Sodium Cyanate  ( NaOCN )","Kgs","1015","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",2,"32134000009","Dimethyl Sulfate","Kgs","925","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",3,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",4,"32173010000","Oxamyl Oxime Min 95 %","Kg","1750","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",5,"32201010008","Raw Water","Kgs","5106","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",6,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","80","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",7,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","80","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",8,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","80","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",9,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","80","No","0","0",
5074,"31173020000","Oxamyl Technical","2,000","Kg",45,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Fresh Water ( Oxime 95 % )",10,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","10.4","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",1,"32101000001","Sodium Cyanate  ( NaOCN )","Kgs","905","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",2,"32134000009","Dimethyl Sulfate","Kgs","825","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",3,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",4,"32173010000","Oxamyl Oxime Min 95 %","Kg","1500","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",5,"32201010008","Raw Water","Kgs","4589","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",6,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","72","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",7,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","72","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",8,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","72","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",9,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","72","No","0","0",
5075,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",46,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Fresh Water ( Oxime 95 % )",10,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","9.4","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",1,"31173030000","Mother Liquor Oxamyl","Kg","5072","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",2,"32101000001","Sodium Cyanate  ( NaOCN )","Kgs","1015","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",3,"32101000002","Triethylamin  ( TEA )","Kgs","25","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",4,"32134000009","Dimethyl Sulfate","Kgs","925","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",5,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",6,"32173010000","Oxamyl Oxime Min 95 %","Kg","1620","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",7,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","80","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",8,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","80","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",9,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","80","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",10,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","80","No","0","0",
5076,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",47,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",11,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","10.4","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",1,"31173030000","Mother Liquor Oxamyl","Kg","4739","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",2,"32101000001","Sodium Cyanate  ( NaOCN )","Kgs","905","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",3,"32101000002","Triethylamin  ( TEA )","Kgs","21","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",4,"32134000009","Dimethyl Sulfate","Kgs","825","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",5,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",6,"32173010000","Oxamyl Oxime Min 95 %","Kg","1400","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",7,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","72","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",8,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","72","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",9,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","72","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",10,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","72","No","0","0",
5077,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",48,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN Jepang Mother Liquor ( Oxime 95 % )",11,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","9.4","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",1,"32134000006","Soda Ash ( Na2CO3 )","Kgs","42","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",2,"32134000009","Dimethyl Sulfate","Kgs","1050","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",3,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",4,"32173010000","Oxamyl Oxime Min 95 %","Kg","1750","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",5,"32201010008","Raw Water","Kgs","5106","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",6,"32234010000","Sodium Cyanate ( NaOCN ) ex China","Kgs","1100","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",7,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","80","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",8,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","80","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",9,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","80","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",10,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","80","No","0","0",
5079,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",49,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Fresh Water ( Oxime 95 % )",11,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","10.4","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",1,"32134000006","Soda Ash ( Na2CO3 )","Kgs","38","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",2,"32134000009","Dimethyl Sulfate","Kgs","950","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",3,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","4150","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",4,"32173010000","Oxamyl Oxime Min 95 %","Kg","1500","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",5,"32201010008","Raw Water","Kgs","4589","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",6,"32234010000","Sodium Cyanate ( NaOCN ) ex China","Kgs","1000","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",7,"33173000003","Label sticker Oxamyl technical @ 25 kg (untuk Dupont)","Pcs","72","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",8,"33173000014","Label Stiker Oxamyl Techinical @ 25 Kg (Others-Generic)","pcs","72","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",9,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","72","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",10,"33173010805","Label hazard Oxamyl Dupont @ 25 Kg (toxic & marine pollutant) Uk A4 & Generic @ 25 Kg","Pcs","72","No","0","0",
5080,"31173020000","Oxamyl Technical @ 25 Kg","1,800","Kg",50,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 02 - NaOCN China Fresh Water ( Oxime 95 % )",11,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","9.4","No","0","0",
5081,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",51,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Mother Liquor ( Oxime 95 % )",1,"31173030000","Mother Liquor Oxamyl","Kg","5072","No","0","0",
5081,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",51,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Mother Liquor ( Oxime 95 % )",2,"32101000002","Triethylamin  ( TEA )","Kgs","25","No","0","0",
5081,"31173020000","Oxamyl Technical @ 25 Kg","2,000","Kg",51,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Reaktor 01 - NaOCN China Mother Liquor ( Oxime 95 % )",3,"32134000006","Soda Ash ( Na2CO3 )","Kgs","42","No","0","0",
